family,price_change_pct,elasticity_assumption,baseline_units_sim,baseline_revenue_sim,baseline_margin_sim,new_price_sim,volume_ratio_sim,new_units_sim,new_revenue_sim,new_cogs_sim,new_margin_sim,revenue_change_vs_baseline_pct,margin_change_vs_baseline_pct,below_cost_flag
BOOKS,2.0,-1.0,5736.16,59079.306,20781.591,10.505441291735236,0.9803921568627451,5623.686274509803,59079.30599999999,37546.7794117647,21532.52658823529,-1.1102230246251565e-14,3.6134653416828977,False
BOOKS,2.0,-1.5,5736.16,59079.306,20781.591,10.505441291735236,0.9707328852712493,5568.27914717753,58497.22967666709,37176.85138124601,21320.378295421084,-0.98524570233256,2.5926181273661086,False
BOOKS,2.0,-2.0,5736.16,59079.306,20781.591,10.505441291735236,0.9611687812379853,5513.417916186082,57920.88823529411,36810.56805074971,21110.3201845444,-1.9607843137255054,1.5818287663557529,False
BOOKS,5.0,-1.0,5736.16,59079.306,20781.591,10.814424859139216,0.9523809523809523,5463.009523809524,59079.306000000004,36474.014285714286,22605.29171428572,2.220446049250313e-14,8.775558686944219,False
BOOKS,5.0,-1.5,5736.16,59079.306,20781.591,10.814424859139216,0.9294286409033649,5331.351392804245,57655.49903514871,35594.9932021544,22060.505832994306,-2.4099927051466907,6.154075657606328,False
BOOKS,5.0,-2.0,5736.16,59079.306,20781.591,10.814424859139216,0.9070294784580498,5202.866213151927,56266.00571428571,34737.15646258503,21528.84925170068,-4.761904761904767,3.5957701780420903,False
BOOKS,10.0,-1.0,5736.16,59079.306,20781.591,11.329397471479178,0.9090909090909091,5214.6909090909085,59079.30599999999,34816.10454545454,24263.20145454545,-1.1102230246251565e-14,16.75333931143892,False
BOOKS,10.0,-1.5,5736.16,59079.306,20781.591,11.329397471479178,0.8667841720414474,4972.012696297269,56329.908069592646,33195.85318735432,23134.054882238328,-4.653741075440787,11.319941202953743,False
BOOKS,10.0,-2.0,5736.16,59079.306,20781.591,11.329397471479178,0.8264462809917354,4740.628099173553,53708.45999999999,31651.0041322314,22057.455867768593,-9.090909090909104,6.139399374035381,False
BOOKS,15.0,-1.0,5736.16,59079.306,20781.591,11.844370083819138,0.8695652173913044,4987.965217391305,59079.30599999999,33302.360869565215,25776.945130434775,-1.1102230246251565e-14,24.03739988162974,False
BOOKS,15.0,-1.5,5736.16,59079.306,20781.591,11.844370083819138,0.8108737462959251,4651.301548552834,55091.73691250082,31054.611636623646,24037.125275877173,-6.749519175968621,15.665471791246265,False
BOOKS,15.0,-2.0,5736.16,59079.306,20781.591,11.844370083819138,0.7561436672967865,4337.361058601135,51373.30956521739,28958.574669187146,22414.73489603024,-13.043478260869568,7.858608592721517,False
BOOKS,20.0,-1.0,5736.16,59079.306,20781.591,12.359342696159102,0.8333333333333334,4780.133333333333,59079.30599999999,31914.762499999997,27164.543499999992,-1.1102230246251565e-14,30.714455404304665,False
BOOKS,20.0,-1.5,5736.16,59079.306,20781.591,12.359342696159102,0.7607257743127308,4363.644757581714,53931.78096325051,29134.05889778328,24797.722065467227,-8.71290708247231,19.32542636156793,False
BOOKS,20.0,-2.0,5736.16,59079.306,20781.591,12.359342696159102,0.6944444444444445,3983.444444444445,49232.755,26595.635416666668,22637.11958333333,-16.666666666666664,8.92871283692056,False
BREAD/BAKERY,-20.0,-1.0,41673014.108,87066986.597,23627364.442,1.6714315191381504,1.25,52091267.635000005,87066986.59700002,79299527.69375001,7767458.903250009,2.220446049250313e-14,-67.12515726281102,False
BREAD/BAKERY,-20.0,-1.5,41673014.108,87066986.597,23627364.442,1.6714315191381504,1.3975424859373684,58239807.73299735,97343850.31347756,88659567.25342606,8684283.0600515,11.80339887498949,-63.24480844501505,False
BREAD/BAKERY,-20.0,-2.0,41673014.108,87066986.597,23627364.442,1.6714315191381504,1.5624999999999998,65114084.543749996,108833733.24625,99124409.61718749,9709323.629062518,25.0,-58.90644657851374,False
BREAD/BAKERY,-15.0,-1.0,41673014.108,87066986.597,23627364.442,1.7758959890842845,1.1764705882352942,49027075.42117648,87066986.59700002,74634849.59411766,12432137.002882361,2.220446049250313e-14,-47.38246395021953,False
BREAD/BAKERY,-15.0,-1.5,41673014.108,87066986.597,23627364.442,1.7758959890842845,1.2760615165803304,53177329.58312799,94437406.31689006,80952860.45839243,13484545.858497635,8.465228909328083,-42.92826907715739,False
BREAD/BAKERY,-15.0,-2.0,41673014.108,87066986.597,23627364.442,1.7758959890842845,1.384083044982699,57678912.26020762,102431748.93764707,87805705.4048443,14626043.532802776,17.647058823529417,-38.097016412023,False
BREAD/BAKERY,-10.0,-1.0,41673014.108,87066986.597,23627364.442,1.880360459030419,1.1111111111111112,46303349.00888889,87066986.59700002,70488469.06111111,16578517.53588891,2.220446049250313e-14,-29.833403227915944,False
BREAD/BAKERY,-10.0,-1.5,41673014.108,87066986.597,23627364.442,1.880360459030419,1.1712139482105108,48808015.387263,91776662.21795762,74301370.33714055,17475291.88081707,5.409255338945984,-26.037912845865307,False
BREAD/BAKERY,-10.0,-2.0,41673014.108,87066986.597,23627364.442,1.880360459030419,1.2345679012345678,51448165.5654321,96741096.21888891,78320521.17901234,18420575.039876565,11.11111111111114,-22.03711469768438,False
BREAD/BAKERY,-5.0,-1.0,41673014.108,87066986.597,23627364.442,1.9848249289765532,1.0526315789473684,43866330.64,87066986.597,66778549.6368421,20288436.9601579,0.0,-14.131612055328624,False
BREAD/BAKERY,-5.0,-1.5,41673014.108,87066986.597,23627364.442,1.9848249289765532,1.0799772127212148,45005905.622049704,89328843.42981026,68513346.31104393,20815497.118766323,2.5978352085153977,-11.900892840317411,False
BREAD/BAKERY,-5.0,-2.0,41673014.108,87066986.597,23627364.442,1.9848249289765532,1.10803324099723,46175084.884210534,91649459.57578948,70293210.14404432,21356249.431745157,5.2631578947368585,-9.612223216135407,False
BREAD/BAKERY,-2.0,-1.0,41673014.108,87066986.597,23627364.442,2.0475036109442337,1.0204081632653061,42523483.78367347,87066986.597,64734308.321428575,22332678.27557143,0.0,-5.479604674515192,False
BREAD/BAKERY,-2.0,-1.5,41673014.108,87066986.597,23627364.442,2.0475036109442337,1.0307679026042966,42955205.34730243,87950938.05745278,65391526.270718426,22559411.786734357,1.0152544552210818,-4.51998214988063,False
BREAD/BAKERY,-2.0,-2.0,41673014.108,87066986.597,23627364.442,2.0475036109442337,1.0412328196584757,43391309.98334028,88843863.8744898,66055416.654518954,22788447.219970845,2.0408163265306145,-3.55061701481143,False
BREAD/BAKERY,2.0,-1.0,41673014.108,87066986.597,23627364.442,2.1310751869011417,0.9803921568627451,40855896.18431373,87066986.59700002,62195707.99509804,24871278.60190198,2.220446049250313e-14,5.264718216691122,False
BREAD/BAKERY,2.0,-1.5,41673014.108,87066986.597,23627364.442,2.1310751869011417,0.9707328852712493,40453365.22300832,86209162.8534026,61582927.45504102,24626235.39836158,-0.9852457023325489,4.227602104388684,False
BREAD/BAKERY,2.0,-2.0,41673014.108,87066986.597,23627364.442,2.1310751869011417,0.9611687812379853,40054800.18069973,85359790.78137256,60976184.30891964,24383606.472452924,-1.9607843137254832,3.2007041340109232,False
BREAD/BAKERY,5.0,-1.0,41673014.108,87066986.597,23627364.442,2.1937538688688223,0.9523809523809523,39688584.864761904,87066986.59700002,60418687.76666666,26648298.83033336,2.220446049250313e-14,12.785744240535536,False
BREAD/BAKERY,5.0,-1.5,41673014.108,87066986.597,23627364.442,2.1937538688688223,0.9294286409033649,38732092.86474519,84968678.57142127,58962601.798944645,26006076.77247662,-2.4099927051466796,10.067616031893166,False
BREAD/BAKERY,5.0,-2.0,41673014.108,87066986.597,23627364.442,2.1937538688688223,0.9070294784580498,37798652.252154194,82920939.61619048,57541607.39682539,25379332.21936509,-4.761904761904767,7.414994514795703,False
BREAD/BAKERY,10.0,-1.0,41673014.108,87066986.597,23627364.442,2.298218338814957,0.9090909090909091,37884558.28,87066986.59700002,57672383.77727272,29394602.819727294,2.220446049250313e-14,24.409148095567733,False
BREAD/BAKERY,10.0,-1.5,41673014.108,87066986.597,23627364.442,2.298218338814957,0.8667841720414474,36121509.03007434,83015114.47858693,54988460.36424395,28026654.11434298,-4.653741075440743,18.61946846903839,False
BREAD/BAKERY,10.0,-2.0,41673014.108,87066986.597,23627364.442,2.298218338814957,0.8264462809917354,34440507.52727272,79151805.99727273,52429439.79752065,26722366.199752077,-9.090909090909093,13.099225541425174,False
BREAD/BAKERY,15.0,-1.0,41673014.108,87066986.597,23627364.442,2.4026828087610905,0.8695652173913044,36237403.572173916,87066986.597,55164888.830434784,31902097.76656522,0.0,35.021821180597065,False
BREAD/BAKERY,15.0,-1.5,41673014.108,87066986.597,23627364.442,2.4026828087610905,0.8108737462959251,33791553.0691969,81190383.64069746,51441524.08042282,29748859.560274646,-6.74951917596861,25.908497468270618,False
BREAD/BAKERY,15.0,-2.0,41673014.108,87066986.597,23627364.442,2.4026828087610905,0.7561436672967865,31510785.714933846,75710423.1278261,47969468.54820417,27740954.579621926,-13.043478260869556,17.410279287475696,False
BREAD/BAKERY,20.0,-1.0,41673014.108,87066986.597,23627364.442,2.507147278707225,0.8333333333333334,34727511.75666667,87066986.597,52866351.795833334,34200634.80116667,0.0,44.75010484187403,False
BREAD/BAKERY,20.0,-1.5,41673014.108,87066986.597,23627364.442,2.507147278707225,0.7607257743127308,31701735.925253656,79480920.95529477,48260155.68596944,31220765.26932533,-8.71290708247231,32.13816270522032,False
BREAD/BAKERY,20.0,-2.0,41673014.108,87066986.597,23627364.442,2.507147278707225,0.6944444444444445,28939593.130555563,72555822.16416669,44055293.163194455,28500529.000972234,-16.66666666666664,20.625087368228414,False
CELEBRATION,-20.0,-1.0,732647.56,3697151.837,1452039.166,4.037031761356032,1.25,915809.4500000001,3697151.8369999994,2806390.83875,890760.9982499992,-1.1102230246251565e-14,-38.654478535601754,False
CELEBRATION,-20.0,-1.5,732647.56,3697151.837,1452039.166,4.037031761356032,1.3975424859373684,1023906.0923183473,4133541.41533511,3137640.343438825,995901.0718962848,11.803398874989469,-31.41362194521654,False
CELEBRATION,-20.0,-2.0,732647.56,3697151.837,1452039.166,4.037031761356032,1.5624999999999998,1144761.8125,4621439.796249999,3507988.5484375,1113451.2478124988,24.99999999999998,-23.31809816950221,False
CELEBRATION,-15.0,-1.0,732647.56,3697151.837,1452039.166,4.289346246440784,1.1764705882352942,861938.305882353,3697151.8369999994,2641309.024705882,1055842.8122941172,-1.1102230246251565e-14,-27.28551426042476,False
CELEBRATION,-15.0,-1.5,732647.56,3697151.837,1452039.166,4.289346246440784,1.2760615165803304,934903.3565324787,4010124.203127478,2864901.8798499764,1145222.3232775014,8.465228909328083,-21.130066592329,False
CELEBRATION,-15.0,-2.0,732647.56,3697151.837,1452039.166,4.289346246440784,1.384083044982699,1014045.0657439448,4349590.396470589,3107422.382006921,1242168.0144636678,17.647058823529438,-14.453546188734979,False
CELEBRATION,-10.0,-1.0,732647.56,3697151.837,1452039.166,4.541660731525536,1.1111111111111112,814052.8444444445,3697151.8369999994,2494569.6344444444,1202582.202555555,-1.1102230246251565e-14,-17.179768238045245,False
CELEBRATION,-10.0,-1.5,732647.56,3697151.837,1452039.166,4.541660731525536,1.1712139482105108,858087.0413943972,3897140.220131861,2629507.2755793557,1267632.9445525054,5.409255338945962,-12.69981042973427,False
CELEBRATION,-10.0,-2.0,732647.56,3697151.837,1452039.166,4.541660731525536,1.2345679012345678,904503.1604938272,4107946.4855555547,2771744.038271605,1336202.4472839497,11.111111111111093,-7.97752026449473,False
CELEBRATION,-5.0,-1.0,732647.56,3697151.837,1452039.166,4.7939752166102885,1.0526315789473684,771207.9578947369,3697151.8369999994,2363276.495789474,1333875.3412105255,-1.1102230246251565e-14,-8.13778495486357,False
CELEBRATION,-5.0,-1.5,732647.56,3697151.837,1452039.166,4.7939752166102885,1.0799772127212148,791242.6697557991,3793197.74913386,2424670.524671662,1368527.224462198,2.59783520851542,-5.751355989098839,False
CELEBRATION,-5.0,-2.0,732647.56,3697151.837,1452039.166,4.7939752166102885,1.10803324099723,811797.8504155126,3891738.775789473,2487659.469252078,1404079.3065373953,5.263157894736836,-3.302931531435327,False
CELEBRATION,-2.0,-1.0,732647.56,3697151.837,1452039.166,4.9453639076611395,1.0204081632653061,747599.5510204083,3697151.837,2290931.2969387756,1406220.5400612243,0.0,-3.155467635559339,False
CELEBRATION,-2.0,-1.5,732647.56,3697151.837,1452039.166,4.9453639076611395,1.0307679026042966,755189.5887693557,3734687.3357414296,2314190.0789970006,1420497.256744429,1.0152544552210596,-2.172249206091381,False
CELEBRATION,-2.0,-2.0,732647.56,3697151.837,1452039.166,4.9453639076611395,1.0412328196584757,762856.6847147023,3772603.915306122,2337684.9968763017,1434918.9184298203,2.0408163265306145,-1.1790486077136286,False
CELEBRATION,2.0,-1.0,732647.56,3697151.837,1452039.166,5.1472154957289415,0.9803921568627451,718281.9215686275,3697151.8369999994,2201090.8539215685,1496060.9830784309,-1.1102230246251565e-14,3.0317238067138375,False
CELEBRATION,2.0,-1.5,732647.56,3697151.837,1452039.166,5.1472154957289415,0.9707328852712493,711205.0798057409,3660725.807417248,2179404.700878871,1481321.1065383768,-0.98524570233256,2.0166081758690613,False
CELEBRATION,2.0,-2.0,732647.56,3697151.837,1452039.166,5.1472154957289415,0.9611687812379853,704197.9623221838,3624658.6637254898,2157932.209727028,1466726.4539984618,-1.9607843137254943,1.0114939281508306,False
CELEBRATION,5.0,-1.0,732647.56,3697151.837,1452039.166,5.298604186779793,0.9523809523809523,697759.580952381,3697151.837,2138202.543809524,1558949.293190476,0.0,7.362757816305088,False
CELEBRATION,5.0,-1.5,732647.56,3697151.837,1452039.166,5.298604186779793,0.9294286409033649,680943.6259519665,3608050.747430103,2086672.0184824532,1521378.7289476497,-2.4099927051466907,4.775323184887825,False
CELEBRATION,5.0,-2.0,732647.56,3697151.837,1452039.166,5.298604186779793,0.9070294784580498,664532.9342403628,3521096.987619047,2036383.3750566894,1484713.6125623577,-4.761904761904767,2.250245539338147,False
CELEBRATION,10.0,-1.0,732647.56,3697151.837,1452039.166,5.550918671864545,0.9090909090909091,666043.2363636364,3697151.837,2041011.5190909093,1656140.3179090905,0.0,14.056174012946055,False
CELEBRATION,10.0,-1.5,732647.56,3697151.837,1452039.166,5.550918671864545,0.8667841720414474,635047.3086927867,3525095.963340117,1946028.1276724976,1579067.8356676195,-4.653741075440787,8.748294993829365,False
CELEBRATION,10.0,-2.0,732647.56,3697151.837,1452039.166,5.550918671864545,0.8264462809917354,605493.8512396694,3361047.1245454536,1855465.0173553715,1505582.107190082,-9.090909090909117,3.6874309208600353,False
CELEBRATION,15.0,-1.0,732647.56,3697151.837,1452039.166,5.803233156949296,0.8695652173913044,637084.8347826088,3697151.8369999994,1952271.887826087,1744879.9491739124,-1.1102230246251565e-14,20.16755401857475,False
CELEBRATION,15.0,-1.5,732647.56,3697151.837,1452039.166,5.803233156949296,0.8108737462959251,594084.6716917686,3447611.864797008,1820502.9223902207,1627108.9424067875,-6.749519175968633,12.056821916798599,False
CELEBRATION,15.0,-2.0,732647.56,3697151.837,1452039.166,5.803233156949296,0.7561436672967865,553986.8128544425,3214914.6408695653,1697627.7285444238,1517286.9123251415,-13.043478260869556,4.493525233543294,False
CELEBRATION,20.0,-1.0,732647.56,3697151.837,1452039.166,6.055547642034049,0.8333333333333334,610539.6333333334,3697151.837,1870927.2258333333,1826224.6111666665,0.0,25.769652357067784,False
CELEBRATION,20.0,-1.5,732647.56,3697151.837,1452039.166,6.055547642034049,0.7607257743127308,557343.8823793329,3375022.4327442716,1707915.0750657981,1667107.3576784735,-8.71290708247231,14.811459409248018,False
CELEBRATION,20.0,-2.0,732647.56,3697151.837,1452039.166,6.055547642034049,0.6944444444444445,508783.02777777787,3080959.8641666668,1559106.021527778,1521853.8426388889,-16.666666666666664,4.808043630889847,False
CLEANING,-20.0,-1.0,96160410.46,239760703.561,56072720.221,1.9946728797355426,1.25,120200513.07499999,239760703.56099996,229609979.17374998,10150724.387249976,-1.1102230246251565e-14,-81.89721428309021,False
CLEANING,-20.0,-1.5,96160410.46,239760703.561,56072720.221,1.9946728797355426,1.3975424859373684,134388259.0830261,268060615.7477859,256711760.87240794,11348854.875377953,11.803398874989469,-79.76047027743867,False
CLEANING,-20.0,-2.0,96160410.46,239760703.561,56072720.221,1.9946728797355426,1.5624999999999998,150250641.34374997,299700879.45124996,287012473.96718746,12688405.484062493,24.99999999999998,-77.37151785386271,False
CLEANING,-15.0,-1.0,96160410.46,239760703.561,56072720.221,2.119339934719014,1.1764705882352942,113129894.65882352,239760703.56099996,216103509.81058824,23657193.75041172,-1.1102230246251565e-14,-57.80979831695097,False
CLEANING,-15.0,-1.5,96160410.46,239760703.561,56072720.221,2.119339934719014,1.2760615165803304,122706599.20657466,260056995.95205414,234397166.5971468,25659829.354907334,8.465228909328083,-54.23830116717367,False
CLEANING,-15.0,-2.0,96160410.46,239760703.561,56072720.221,2.119339934719014,1.384083044982699,133093993.71626298,282071415.9541176,254239423.3065744,27831992.647543192,17.64705882352939,-50.364468608177624,False
CLEANING,-10.0,-1.0,96160410.46,239760703.561,56072720.221,2.2440069897024855,1.1111111111111112,106844900.51111111,239760703.561,204097759.26555556,35662944.29544443,0.0,-36.39876190260488,False
CLEANING,-10.0,-1.5,96160410.46,239760703.561,56072720.221,2.2440069897024855,1.1712139482105108,112624413.9963999,252729972.2190678,215137928.20529673,37592044.01377109,5.409255338945984,-32.95840853518579,False
CLEANING,-10.0,-2.0,96160410.46,239760703.561,56072720.221,2.2440069897024855,1.2345679012345678,118716556.12345678,266400781.7344444,226775288.0728395,39625493.66160491,11.111111111111093,-29.331957669560992,False
